age,job,marital,education,default,balance,housing,loan,contact,campaign,pdays,previous,poutcome,duration,y
20,blue-collar,single,secondary,no,127.0,yes,no,cellular,5,-1,2,failure,557.0,yes
47,services,married,primary,no,2251.0,yes,no,cellular,4,-1,1,other,379.0,no
63,admin.,single,tertiary,no,-500.0,yes,no,telephone,4,30,1,unknown,171.0,no
42,blue-collar,married,secondary,no,1667.0,yes,no,unknown,1,-1,1,unknown,126.0,no
65,services,single,secondary,no,-27.0,no,yes,cellular,2,-1,0,unknown,376.0,no
61,blue-collar,single,tertiary,no,1276.0,yes,no,cellular,3,-1,0,unknown,86.0,no
22,blue-collar,married,tertiary,no,3883.0,no,no,cellular,4,-1,0,unknown,180.0,no
52,services,married,secondary,no,4528.0,no,no,unknown,2,60,1,other,289.0,no
28,services,married,secondary,no,-500.0,no,no,cellular,5,30,1,unknown,151.0,no
48,admin.,divorced,secondary,no,3641.0,yes,no,cellular,4,-1,0,unknown,200.0,no
41,blue-collar,divorced,secondary,no,3918.0,yes,yes,cellular,3,-1,2,unknown,403.0,no
68,management,married,primary,no,1984.0,yes,yes,cellular,5,60,0,unknown,168.0,no
71,self-employed,married,secondary,no,3844.0,yes,yes,cellular,2,365,0,unknown,130.0,yes
46,management,married,secondary,no,653.0,no,no,unknown,6,-1,1,unknown,44.0,no
51,services,married,secondary,no,475.0,yes,no,cellular,2,-1,0,unknown,57.0,no
56,student,married,secondary,no,483.0,no,no,unknown,1,-1,2,unknown,248.0,no
58,technician,single,tertiary,no,2685.0,no,no,telephone,3,-1,0,unknown,110.0,no
57,blue-collar,married,secondary,no,1225.0,no,no,cellular,2,-1,0,unknown,97.0,no
66,blue-collar,divorced,tertiary,no,112.0,no,no,cellular,2,60,0,unknown,365.0,no
78,blue-collar,divorced,secondary,no,198.0,yes,no,cellular,5,365,0,unknown,106.0,no
69,blue-collar,married,tertiary,no,1402.0,yes,no,cellular,3,-1,0,success,121.0,no
26,entrepreneur,married,secondary,no,-129.0,yes,no,unknown,5,-1,0,unknown,234.0,no
47,technician,married,secondary,no,2603.0,yes,yes,cellular,2,-1,1,unknown,27.0,no
46,blue-collar,married,secondary,no,3551.0,no,no,cellular,2,-1,0,unknown,348.0,no
49,blue-collar,single,secondary,no,3153.0,yes,no,unknown,6,120,0,unknown,77.0,no
50,retired,married,primary,no,6640.0,no,no,cellular,5,-1,0,unknown,479.0,yes
62,unemployed,married,secondary,no,2139.0,no,no,cellular,6,120,2,unknown,393.0,no
44,blue-collar,divorced,secondary,no,4451.0,yes,no,cellular,4,-1,0,unknown,107.0,no
34,student,married,primary,no,1731.0,yes,no,unknown,2,-1,1,unknown,145.0,no
46,technician,married,secondary,no,899.0,yes,no,cellular,1,30,1,unknown,284.0,no
70,entrepreneur,divorced,secondary,no,1614.0,no,no,unknown,4,30,1,failure,156.0,no
37,self-employed,married,secondary,no,1699.0,yes,no,cellular,5,180,1,unknown,88.0,no
19,management,married,primary,no,1177.0,yes,yes,cellular,1,90,1,unknown,368.0,yes
78,blue-collar,married,primary,no,-500.0,no,no,cellular,2,120,1,unknown,440.0,no
30,management,married,tertiary,no,-363.0,no,yes,cellular,2,-1,0,success,407.0,yes
55,admin.,married,tertiary,no,3440.0,yes,yes,cellular,7,-1,1,success,290.0,no
67,services,single,secondary,no,2901.0,no,no,cellular,3,-1,1,unknown,225.0,no
35,technician,married,secondary,no,4602.0,no,no,unknown,6,-1,0,unknown,206.0,no
39,blue-collar,married,secondary,no,693.0,no,yes,telephone,2,90,0,unknown,333.0,no
35,retired,married,secondary,no,525.0,no,no,unknown,3,-1,1,unknown,137.0,no
27,blue-collar,married,tertiary,no,-500.0,no,yes,unknown,3,-1,0,success,67.0,no
27,blue-collar,divorced,tertiary,no,3301.0,yes,no,unknown,3,365,1,other,212.0,yes
29,services,single,secondary,no,-206.0,yes,no,unknown,3,180,0,unknown,113.0,no
46,blue-collar,single,secondary,no,1344.0,no,no,cellular,5,-1,0,failure,16.0,no
50,technician,married,secondary,yes,1964.0,yes,no,cellular,1,-1,1,unknown,77.0,no
18,blue-collar,married,tertiary,no,-500.0,no,no,cellular,3,-1,1,other,122.0,no
70,technician,single,tertiary,no,2798.0,yes,yes,unknown,4,-1,0,unknown,144.0,no
59,entrepreneur,divorced,tertiary,no,3218.0,yes,no,cellular,3,365,1,unknown,23.0,no
22,entrepreneur,single,secondary,no,1898.0,yes,no,cellular,7,-1,0,failure,269.0,yes
70,student,married,secondary,no,1244.0,no,no,cellular,6,-1,2,unknown,208.0,no
19,management,married,secondary,no,1342.0,yes,no,cellular,5,-1,1,unknown,176.0,no
52,blue-collar,married,secondary,no,3920.0,yes,no,unknown,1,-1,3,unknown,278.0,no
46,technician,married,secondary,no,1496.0,no,no,unknown,2,-1,1,unknown,349.0,yes
49,blue-collar,married,secondary,no,1364.0,no,no,cellular,4,-1,1,unknown,65.0,no
77,admin.,married,secondary,no,164.0,no,no,unknown,6,90,2,other,589.0,yes
75,housemaid,married,secondary,no,-500.0,no,no,cellular,1,-1,0,unknown,191.0,no
35,retired,married,secondary,no,3373.0,no,yes,cellular,3,30,1,unknown,88.0,no
53,self-employed,married,secondary,no,1395.0,no,no,cellular,6,-1,1,other,162.0,no
77,technician,married,secondary,no,-176.0,yes,yes,cellular,4,-1,1,success,183.0,no
63,retired,married,secondary,no,5199.0,yes,no,cellular,5,-1,0,unknown,129.0,no
73,blue-collar,married,tertiary,no,2191.0,yes,no,telephone,6,-1,1,success,122.0,no
44,blue-collar,divorced,primary,no,1029.0,yes,yes,cellular,5,-1,0,unknown,55.0,no
35,admin.,married,secondary,no,3233.0,no,no,unknown,2,-1,0,unknown,137.0,no
49,services,single,secondary,no,2062.0,no,no,telephone,2,-1,0,unknown,54.0,no
68,admin.,married,secondary,no,2027.0,yes,yes,cellular,5,-1,0,unknown,98.0,no
75,self-employed,single,tertiary,no,304.0,no,no,cellular,3,-1,0,unknown,117.0,no
60,self-employed,married,tertiary,no,2653.0,yes,no,cellular,5,90,0,unknown,280.0,no
61,technician,single,primary,no,3093.0,yes,no,unknown,2,60,0,unknown,350.0,no
49,admin.,divorced,secondary,no,314.0,yes,no,cellular,5,-1,1,unknown,769.0,no
37,blue-collar,married,primary,no,-500.0,no,no,unknown,2,-1,0,unknown,314.0,no
44,technician,single,tertiary,no,3110.0,no,no,unknown,2,-1,1,unknown,65.0,yes
48,retired,divorced,secondary,no,2531.0,yes,yes,unknown,5,-1,2,unknown,164.0,no
68,management,single,secondary,no,2916.0,no,no,telephone,3,-1,0,success,502.0,yes
52,student,married,secondary,yes,1483.0,no,no,telephone,2,-1,3,unknown,195.0,no
67,technician,married,secondary,no,3133.0,no,no,cellular,5,-1,0,other,65.0,no
19,blue-collar,divorced,tertiary,no,225.0,yes,no,cellular,3,30,0,other,194.0,no
64,technician,single,primary,no,1064.0,yes,no,cellular,1,-1,1,unknown,18.0,no
49,admin.,divorced,tertiary,no,-484.0,yes,yes,unknown,5,365,0,unknown,297.0,no
79,unemployed,married,secondary,no,3483.0,no,no,cellular,5,30,0,unknown,144.0,no
47,blue-collar,single,primary,yes,1316.0,yes,no,cellular,2,60,0,unknown,116.0,no
47,blue-collar,single,tertiary,no,1817.0,no,no,cellular,3,30,0,unknown,81.0,no
25,admin.,single,secondary,no,2180.0,no,no,cellular,3,-1,0,unknown,80.0,yes
68,technician,single,tertiary,no,971.0,yes,no,cellular,1,120,1,unknown,264.0,no
61,unemployed,married,secondary,no,2880.0,yes,no,telephone,3,-1,2,success,100.0,no
71,blue-collar,single,secondary,no,4384.0,yes,no,telephone,6,-1,3,other,239.0,no
23,blue-collar,single,secondary,no,3163.0,no,no,cellular,2,-1,0,other,48.0,no
31,blue-collar,married,tertiary,no,-500.0,no,no,cellular,5,-1,0,failure,528.0,no
72,blue-collar,married,secondary,no,1598.0,no,no,cellular,4,365,0,other,143.0,no
20,technician,divorced,secondary,no,1679.0,yes,no,cellular,2,-1,0,other,167.0,no
49,admin.,married,tertiary,no,3636.0,no,no,unknown,4,-1,1,success,267.0,yes
43,technician,married,primary,no,412.0,no,no,cellular,3,60,1,unknown,68.0,no
76,technician,single,tertiary,no,-473.0,yes,no,cellular,1,365,0,unknown,306.0,no
71,blue-collar,divorced,secondary,no,2904.0,yes,no,cellular,3,30,0,other,168.0,no
73,retired,single,tertiary,no,1365.0,no,no,telephone,2,-1,0,other,643.0,no
35,unemployed,married,tertiary,no,277.0,yes,yes,telephone,6,-1,0,unknown,130.0,no
54,technician,married,secondary,no,932.0,yes,no,cellular,3,30,0,unknown,98.0,no
61,services,married,tertiary,no,-500.0,yes,no,cellular,3,-1,1,other,210.0,no
77,admin.,married,tertiary,no,1706.0,yes,no,unknown,4,60,0,unknown,167.0,no
18,admin.,single,primary,no,853.0,no,no,cellular,4,-1,0,unknown,296.0,no
78,technician,married,tertiary,no,2359.0,yes,no,cellular,3,30,1,unknown,498.0,yes
40,entrepreneur,married,secondary,no,1031.0,yes,yes,cellular,5,365,0,unknown,123.0,no
25,services,single,tertiary,no,1464.0,no,no,cellular,6,-1,1,unknown,173.0,no
56,services,married,tertiary,no,580.0,yes,yes,cellular,3,-1,0,unknown,24.0,no
66,housemaid,married,secondary,no,942.0,yes,no,cellular,3,-1,0,unknown,65.0,no
26,blue-collar,married,primary,no,-500.0,yes,no,cellular,3,-1,1,other,79.0,no
20,entrepreneur,married,secondary,no,3258.0,no,no,unknown,5,-1,1,unknown,170.0,no
73,technician,married,tertiary,no,1325.0,yes,no,unknown,2,60,0,unknown,219.0,no
75,blue-collar,divorced,tertiary,no,-500.0,yes,no,unknown,2,-1,0,failure,158.0,no
27,admin.,single,tertiary,no,-500.0,no,no,unknown,5,-1,0,failure,307.0,no
74,technician,single,tertiary,no,3268.0,yes,no,cellular,4,-1,1,success,48.0,no
74,services,single,secondary,no,1322.0,yes,no,cellular,1,30,0,failure,398.0,no
79,retired,married,secondary,no,1364.0,yes,no,cellular,6,-1,2,unknown,560.0,no
31,technician,single,tertiary,no,1395.0,yes,no,unknown,5,-1,0,unknown,103.0,no
53,housemaid,married,primary,no,2277.0,yes,yes,cellular,5,30,0,unknown,99.0,no
79,unemployed,married,secondary,no,4155.0,yes,no,telephone,2,-1,0,failure,197.0,no
73,technician,married,secondary,no,2201.0,no,yes,cellular,5,120,0,failure,304.0,no
55,blue-collar,married,primary,no,1953.0,yes,no,unknown,4,-1,2,unknown,92.0,no
30,entrepreneur,married,secondary,no,372.0,no,yes,cellular,2,-1,0,failure,281.0,no
23,blue-collar,married,secondary,no,-500.0,yes,no,cellular,8,-1,2,success,166.0,no
34,services,married,secondary,no,2254.0,no,no,unknown,3,365,0,unknown,321.0,no
22,services,married,primary,no,2399.0,yes,yes,cellular,4,-1,0,failure,152.0,no
30,retired,married,secondary,no,3379.0,yes,yes,cellular,4,-1,0,success,187.0,no
22,technician,married,secondary,no,4482.0,yes,no,unknown,3,-1,1,other,436.0,no
65,management,married,tertiary,no,-500.0,yes,no,cellular,3,-1,1,unknown,205.0,no
54,technician,married,secondary,no,295.0,no,no,cellular,1,-1,0,unknown,16.0,no
50,services,married,tertiary,no,2603.0,yes,no,unknown,3,-1,0,unknown,201.0,no
68,retired,married,secondary,no,1402.0,yes,no,cellular,3,-1,0,failure,288.0,no
43,admin.,single,primary,no,3998.0,yes,no,unknown,1,-1,1,unknown,54.0,no
42,services,single,tertiary,no,1052.0,yes,no,unknown,5,-1,1,unknown,149.0,no
30,services,married,primary,no,5002.0,no,no,cellular,3,30,3,unknown,69.0,no
45,blue-collar,married,secondary,no,1501.0,yes,no,cellular,4,-1,0,unknown,304.0,yes
28,technician,single,secondary,no,4330.0,no,no,cellular,2,-1,0,unknown,172.0,no
54,management,married,tertiary,no,-500.0,no,no,cellular,5,-1,1,unknown,334.0,yes
79,blue-collar,married,tertiary,no,2275.0,no,no,cellular,2,-1,2,unknown,109.0,yes
51,technician,married,secondary,no,1442.0,yes,no,unknown,3,-1,1,unknown,140.0,no
36,blue-collar,single,secondary,no,-500.0,no,yes,unknown,5,-1,0,unknown,188.0,no
60,self-employed,married,secondary,no,1372.0,yes,no,cellular,3,120,0,unknown,245.0,no
68,self-employed,divorced,tertiary,no,-500.0,yes,no,cellular,3,-1,0,unknown,91.0,no
47,admin.,single,tertiary,no,465.0,no,no,cellular,4,-1,0,unknown,106.0,no
33,housemaid,married,secondary,no,1949.0,yes,no,unknown,6,-1,0,unknown,37.0,no
62,blue-collar,married,secondary,no,1179.0,yes,no,cellular,4,30,0,unknown,217.0,no
29,blue-collar,married,tertiary,no,2041.0,yes,no,cellular,4,-1,0,unknown,212.0,no
79,services,married,secondary,no,1683.0,yes,no,cellular,6,-1,0,other,177.0,no
37,admin.,married,tertiary,no,5638.0,yes,no,cellular,6,90,1,unknown,65.0,no
39,technician,married,secondary,no,1867.0,no,no,telephone,2,-1,0,unknown,72.0,no
63,entrepreneur,single,tertiary,no,1603.0,yes,no,unknown,3,-1,1,unknown,157.0,no
18,blue-collar,single,primary,yes,2158.0,yes,no,cellular,3,365,1,success,322.0,yes
30,technician,divorced,tertiary,no,1353.0,no,no,cellular,4,90,1,unknown,284.0,no
25,management,married,secondary,no,-500.0,no,no,cellular,2,-1,1,unknown,168.0,no
42,self-employed,divorced,secondary,no,2645.0,no,yes,cellular,3,90,0,unknown,348.0,no
52,services,single,tertiary,no,3723.0,no,yes,unknown,1,-1,0,unknown,363.0,no
29,technician,single,secondary,no,4199.0,no,no,cellular,1,120,1,unknown,211.0,no
39,blue-collar,single,tertiary,no,2641.0,yes,no,cellular,3,90,0,unknown,61.0,no
65,admin.,married,primary,no,916.0,yes,yes,cellular,4,-1,1,unknown,384.0,no
76,unemployed,single,secondary,no,1873.0,yes,no,cellular,1,60,0,unknown,138.0,no
18,admin.,married,secondary,no,4615.0,yes,no,cellular,1,-1,0,unknown,72.0,no
56,services,single,secondary,no,997.0,no,yes,unknown,3,-1,0,unknown,94.0,no
19,self-employed,married,primary,no,-500.0,yes,no,cellular,5,60,0,success,31.0,no
50,retired,married,tertiary,no,5377.0,yes,no,cellular,2,-1,0,unknown,205.0,no
72,technician,married,tertiary,no,-433.0,yes,no,unknown,2,-1,1,unknown,159.0,no
67,unemployed,married,primary,no,-500.0,yes,no,cellular,3,-1,0,unknown,287.0,no
32,admin.,married,primary,no,1974.0,yes,no,cellular,3,-1,0,unknown,351.0,no
34,self-employed,divorced,secondary,no,2136.0,no,no,telephone,2,180,0,unknown,419.0,no
66,services,married,secondary,no,2225.0,yes,no,cellular,5,-1,0,unknown,473.0,no
68,blue-collar,married,tertiary,yes,2981.0,no,no,cellular,1,-1,0,unknown,76.0,no
35,technician,married,secondary,no,1109.0,yes,yes,cellular,2,-1,0,unknown,469.0,no
18,management,married,primary,no,1135.0,yes,no,cellular,3,60,1,other,181.0,no
45,blue-collar,married,tertiary,no,368.0,yes,no,cellular,3,-1,2,unknown,106.0,no
56,technician,single,primary,no,1646.0,yes,no,telephone,4,-1,0,unknown,242.0,no
45,technician,divorced,secondary,no,2375.0,yes,no,cellular,1,30,1,unknown,29.0,yes
75,admin.,married,secondary,no,3032.0,yes,no,unknown,3,-1,1,success,428.0,yes
68,student,married,tertiary,no,-216.0,no,no,cellular,4,-1,1,unknown,252.0,no
66,blue-collar,single,tertiary,no,-500.0,no,no,cellular,5,-1,1,unknown,226.0,no
19,admin.,married,primary,no,2993.0,yes,no,cellular,2,-1,0,unknown,123.0,no
70,blue-collar,single,secondary,no,448.0,yes,no,telephone,2,-1,1,unknown,248.0,no
64,technician,married,secondary,no,-373.0,yes,yes,telephone,2,-1,0,unknown,279.0,no
42,blue-collar,single,secondary,no,-500.0,no,no,cellular,7,365,1,unknown,137.0,no
54,blue-collar,married,secondary,no,3933.0,no,yes,unknown,3,-1,0,unknown,149.0,no
69,services,divorced,secondary,no,1896.0,yes,no,cellular,5,-1,1,unknown,217.0,no
74,housemaid,divorced,tertiary,no,2382.0,no,no,telephone,3,60,0,failure,204.0,no
52,blue-collar,married,primary,no,2187.0,no,no,cellular,2,-1,1,unknown,338.0,yes
20,blue-collar,married,secondary,no,1783.0,yes,no,cellular,4,-1,2,failure,185.0,no
56,technician,married,tertiary,no,1358.0,no,no,cellular,2,60,1,success,293.0,no
60,self-employed,married,secondary,no,1273.0,yes,no,cellular,3,-1,0,unknown,158.0,no
21,student,divorced,secondary,yes,-358.0,no,no,cellular,2,60,0,success,107.0,no
68,admin.,married,tertiary,no,-500.0,yes,no,unknown,6,60,0,unknown,46.0,no
30,management,married,tertiary,no,5442.0,yes,no,cellular,2,-1,0,unknown,74.0,no
73,technician,married,secondary,no,1468.0,no,no,cellular,7,-1,0,success,212.0,no
52,blue-collar,married,tertiary,no,612.0,yes,no,cellular,8,30,0,unknown,297.0,no
37,blue-collar,single,primary,yes,-42.0,yes,yes,cellular,5,180,0,unknown,190.0,no
21,entrepreneur,single,primary,no,3289.0,yes,no,unknown,5,60,0,unknown,178.0,no
19,blue-collar,single,secondary,no,1661.0,no,yes,cellular,5,-1,0,unknown,188.0,no
63,blue-collar,married,primary,no,-154.0,yes,no,unknown,3,-1,0,unknown,117.0,no
41,technician,single,secondary,no,854.0,yes,yes,cellular,6,-1,0,unknown,78.0,no
70,management,married,primary,no,1960.0,no,yes,cellular,4,-1,1,unknown,184.0,no
32,self-employed,married,tertiary,no,704.0,no,no,telephone,3,60,0,unknown,11.0,no
75,blue-collar,married,secondary,no,2867.0,yes,no,cellular,3,-1,0,unknown,96.0,no
76,self-employed,divorced,tertiary,no,5223.0,no,no,unknown,4,-1,0,unknown,41.0,no
24,retired,single,secondary,no,640.0,yes,no,unknown,2,60,0,other,81.0,yes
58,technician,single,secondary,no,887.0,yes,no,cellular,3,30,0,other,12.0,no
76,housemaid,married,secondary,no,-94.0,yes,no,cellular,2,30,1,unknown,304.0,no
38,technician,married,primary,no,1124.0,no,yes,cellular,2,365,0,unknown,193.0,no
22,blue-collar,married,tertiary,no,-500.0,no,no,telephone,4,60,0,unknown,281.0,no
72,retired,single,primary,no,3379.0,no,no,cellular,2,30,0,success,513.0,no
47,technician,single,tertiary,no,-500.0,no,no,cellular,3,-1,0,unknown,304.0,yes
19,self-employed,single,tertiary,no,-51.0,yes,no,unknown,2,180,0,failure,57.0,no
70,services,married,secondary,no,1551.0,yes,no,unknown,2,-1,2,unknown,85.0,no
60,technician,married,secondary,no,3879.0,yes,no,cellular,2,90,0,unknown,126.0,yes
22,technician,married,tertiary,no,-138.0,yes,no,telephone,3,90,0,unknown,104.0,no
34,blue-collar,single,primary,yes,1064.0,no,no,cellular,3,-1,0,other,242.0,no
19,blue-collar,divorced,tertiary,no,1928.0,no,yes,cellular,3,-1,0,unknown,446.0,no
77,retired,married,primary,no,191.0,yes,yes,cellular,2,-1,2,unknown,381.0,no
19,unemployed,single,secondary,no,1183.0,yes,no,cellular,4,-1,0,unknown,85.0,yes
67,management,single,tertiary,no,-500.0,yes,no,telephone,2,90,1,unknown,51.0,no
49,blue-collar,married,secondary,no,450.0,yes,no,unknown,2,-1,0,unknown,446.0,no
54,retired,married,tertiary,no,3615.0,yes,no,cellular,3,-1,1,unknown,384.0,no
68,admin.,married,secondary,no,2868.0,yes,yes,telephone,4,30,1,unknown,120.0,no
73,blue-collar,divorced,tertiary,no,601.0,yes,yes,cellular,2,30,0,unknown,272.0,no
25,blue-collar,married,primary,no,-424.0,yes,no,cellular,3,-1,0,unknown,222.0,no
19,admin.,married,secondary,no,1018.0,yes,no,unknown,2,-1,0,failure,71.0,no
25,services,married,secondary,no,-500.0,no,no,cellular,4,-1,0,unknown,62.0,no
60,blue-collar,single,primary,no,1046.0,yes,no,cellular,3,-1,1,unknown,300.0,no
53,blue-collar,married,tertiary,no,662.0,yes,no,cellular,4,-1,0,unknown,218.0,no
23,management,divorced,tertiary,yes,596.0,yes,no,cellular,3,-1,2,unknown,41.0,no
32,blue-collar,married,tertiary,no,1146.0,no,no,cellular,3,-1,0,success,49.0,no
51,entrepreneur,divorced,tertiary,no,2366.0,no,no,cellular,5,-1,0,unknown,357.0,no
63,blue-collar,married,tertiary,no,-470.0,no,no,telephone,2,-1,1,unknown,103.0,no
39,admin.,married,secondary,yes,3124.0,yes,no,telephone,2,-1,0,failure,141.0,yes
76,services,single,secondary,no,3425.0,yes,no,telephone,5,-1,0,success,54.0,no
79,admin.,married,tertiary,no,5360.0,yes,no,cellular,5,-1,1,unknown,280.0,no
65,blue-collar,married,secondary,no,1933.0,no,no,cellular,2,90,1,other,174.0,no
46,blue-collar,single,secondary,yes,4051.0,no,no,cellular,2,-1,0,unknown,123.0,no
72,blue-collar,married,secondary,no,3158.0,yes,no,unknown,4,-1,0,success,439.0,no
63,blue-collar,married,secondary,no,1743.0,no,yes,telephone,2,30,0,failure,58.0,no
50,blue-collar,single,tertiary,no,-500.0,no,yes,cellular,2,-1,0,unknown,152.0,no
45,blue-collar,single,secondary,no,3011.0,yes,no,telephone,2,-1,2,unknown,482.0,no
69,admin.,married,secondary,no,1832.0,no,no,cellular,5,-1,1,unknown,518.0,yes
52,technician,married,tertiary,no,4617.0,no,no,cellular,3,60,0,unknown,182.0,yes
29,blue-collar,married,tertiary,no,2732.0,yes,no,cellular,1,60,0,success,371.0,no
79,admin.,married,secondary,no,3300.0,yes,yes,cellular,4,30,0,unknown,268.0,no
22,retired,married,tertiary,no,359.0,yes,no,unknown,2,-1,1,unknown,200.0,no
61,blue-collar,married,secondary,no,1840.0,yes,no,cellular,5,-1,0,success,688.0,no
58,student,single,primary,no,-500.0,no,no,cellular,3,120,1,other,86.0,no
54,admin.,married,secondary,no,2398.0,no,no,cellular,1,180,0,unknown,253.0,no
21,management,married,secondary,no,3592.0,yes,no,unknown,2,365,0,success,113.0,no
48,technician,single,primary,no,3905.0,no,no,telephone,4,-1,1,unknown,72.0,no
73,blue-collar,single,secondary,yes,761.0,yes,no,cellular,2,-1,1,unknown,188.0,no
32,blue-collar,single,primary,no,-500.0,no,yes,cellular,4,-1,1,failure,215.0,no
